,fitted,logit_fitted,true_labels,acc,lpml
0,-0.0796528116673324,0.48009731880079987,0.0,0.6855345911949685,-337.8851316653937
1,0.3470272068556679,0.5858964991796812,0.0,0.6855345911949685,-337.8851316653937
2,0.9807121829642182,0.7272495061496225,0.0,0.6855345911949685,-337.8851316653937
3,0.6925444946884465,0.666532723022731,0.0,0.6855345911949685,-337.8851316653937
4,-0.5672117281360796,0.3618804526410781,0.0,0.6855345911949685,-337.8851316653937
5,0.7484099106780391,0.6788321280038859,0.0,0.6855345911949685,-337.8851316653937
6,0.8468499770852254,0.6999059360822254,0.0,0.6855345911949685,-337.8851316653937
7,-0.25192197112816683,0.4373504931840179,0.0,0.6855345911949685,-337.8851316653937
8,0.24170710703589227,0.5601342959787547,0.0,0.6855345911949685,-337.8851316653937
9,0.0693842275319545,0.5173391013244497,0.0,0.6855345911949685,-337.8851316653937
10,0.16338206099085228,0.5407548973125816,0.0,0.6855345911949685,-337.8851316653937
11,0.9009427282031668,0.7111431950269205,0.0,0.6855345911949685,-337.8851316653937
12,0.4693053470154789,0.6152193281733188,0.0,0.6855345911949685,-337.8851316653937
13,0.13531996885747954,0.5337784634276791,0.0,0.6855345911949685,-337.8851316653937
14,0.32603880932459073,0.5807952471444637,0.0,0.6855345911949685,-337.8851316653937
15,0.19913703467397958,0.54962038991968,0.0,0.6855345911949685,-337.8851316653937
16,0.8351760055537651,0.6974482553552483,0.0,0.6855345911949685,-337.8851316653937
17,0.4386109818141961,0.6079280057935946,0.0,0.6855345911949685,-337.8851316653937
18,-0.12060120652726025,0.4698861890958852,0.0,0.6855345911949685,-337.8851316653937
19,0.93646318145021,0.7183846832510531,0.0,0.6855345911949685,-337.8851316653937
20,-0.17358634623759206,0.4567120557120716,0.0,0.6855345911949685,-337.8851316653937
21,0.14556530017051283,0.5363272021504399,0.0,0.6855345911949685,-337.8851316653937
22,0.4089350486715493,0.6008324960287338,0.0,0.6855345911949685,-337.8851316653937
23,-0.4770337895969845,0.3829527968297428,0.0,0.6855345911949685,-337.8851316653937
24,0.05311167327441124,0.5132747979476648,0.0,0.6855345911949685,-337.8851316653937
25,0.07295154918914726,0.5182298032051624,0.0,0.6855345911949685,-337.8851316653937
26,-0.4099531038463371,0.39892336602284767,0.0,0.6855345911949685,-337.8851316653937
27,0.7996200694084783,0.6898932044247409,0.0,0.6855345911949685,-337.8851316653937
28,-0.3142253603481434,0.42208371281810575,0.0,0.6855345911949685,-337.8851316653937
29,0.5253113618377463,0.6283888992627973,0.0,0.6855345911949685,-337.8851316653937
30,0.15201626925917355,0.537931049883749,0.0,0.6855345911949685,-337.8851316653937
31,1.084721998626792,0.7473865371981958,0.0,0.6855345911949685,-337.8851316653937
32,0.49740833679970553,0.6218500877123763,0.0,0.6855345911949685,-337.8851316653937
33,-0.1910204196549835,0.4523895777218257,0.0,0.6855345911949685,-337.8851316653937
34,0.47254158399708146,0.6159851385539398,0.0,0.6855345911949685,-337.8851316653937
35,0.3579883870487084,0.5885533922162164,0.0,0.6855345911949685,-337.8851316653937
36,0.18785080535278964,0.5468250855781025,0.0,0.6855345911949685,-337.8851316653937
37,0.43923928840392334,0.6080777534807469,0.0,0.6855345911949685,-337.8851316653937
38,-0.4499408362597416,0.3893748328522011,0.0,0.6855345911949685,-337.8851316653937
39,0.45689494054997115,0.6122773117443044,0.0,0.6855345911949685,-337.8851316653937
40,0.407209888773048,0.6004186742038937,0.0,0.6855345911949685,-337.8851316653937
41,0.979503167672032,0.7270096228247226,0.0,0.6855345911949685,-337.8851316653937
42,0.3849652692032448,0.5950701051028031,0.0,0.6855345911949685,-337.8851316653937
43,0.5921152613182505,0.6438503375453267,0.0,0.6855345911949685,-337.8851316653937
44,-0.20137975329622504,0.4498245144148905,0.0,0.6855345911949685,-337.8851316653937
45,0.31604399505742187,0.5783598420482741,0.0,0.6855345911949685,-337.8851316653937
46,0.4805071492993651,0.6178676235377252,0.0,0.6855345911949685,-337.8851316653937
47,0.5765320916476242,0.6402690509060494,0.0,0.6855345911949685,-337.8851316653937
48,-0.4176460828703096,0.39708015881107767,0.0,0.6855345911949685,-337.8851316653937
49,0.5968879979282162,0.6449440068973795,0.0,0.6855345911949685,-337.8851316653937
50,0.3882482310781814,0.5958609255610676,0.0,0.6855345911949685,-337.8851316653937
51,0.12295446508859231,0.5306999497041095,0.0,0.6855345911949685,-337.8851316653937
52,-0.38813659953693824,0.4041659567942609,0.0,0.6855345911949685,-337.8851316653937
53,0.7161329030877432,0.671754888239238,0.0,0.6855345911949685,-337.8851316653937
