,fitted,logit_fitted,true_labels,acc,lpml
0,0.08379284703137574,0.520935963486933,0.0,0.6352201257861635,-282.16515043131056
1,0.17030151323639098,0.5424727761304349,0.0,0.6352201257861635,-282.16515043131056
2,0.7727057854213606,0.6841059185977086,0.0,0.6352201257861635,-282.16515043131056
3,0.4166100129545991,0.6026717718440832,0.0,0.6352201257861635,-282.16515043131056
4,-0.4943686361810972,0.37886496995598873,0.0,0.6352201257861635,-282.16515043131056
5,0.4556493041903561,0.6119815640648613,0.0,0.6352201257861635,-282.16515043131056
6,0.6131959789234993,0.6486695029183455,0.0,0.6352201257861635,-282.16515043131056
7,-0.12645375058260955,0.4684286214581455,0.0,0.6352201257861635,-282.16515043131056
8,0.18360527007259753,0.5457728028598268,0.0,0.6352201257861635,-282.16515043131056
9,0.2710942337913959,0.567361518018846,0.0,0.6352201257861635,-282.16515043131056
10,0.2510611855122869,0.5624376775513239,0.0,0.6352201257861635,-282.16515043131056
11,0.6705056732999343,0.6616163786657023,0.0,0.6352201257861635,-282.16515043131056
12,0.36821560899639083,0.5910277363934691,0.0,0.6352201257861635,-282.16515043131056
13,0.2526346938150124,0.5628248822409155,0.0,0.6352201257861635,-282.16515043131056
14,0.2575751451458425,0.5640401156211386,0.0,0.6352201257861635,-282.16515043131056
15,0.333150270437467,0.5825256881589042,0.0,0.6352201257861635,-282.16515043131056
16,0.6021966970241758,0.6461587149318713,0.0,0.6352201257861635,-282.16515043131056
17,0.440570856117132,0.6083950459225023,0.0,0.6352201257861635,-282.16515043131056
18,0.18889732667678522,0.5470844085869455,0.0,0.6352201257861635,-282.16515043131056
19,0.6703935140897055,0.6615912679901755,0.0,0.6352201257861635,-282.16515043131056
20,0.08821193063454191,0.5220386936223351,0.0,0.6352201257861635,-282.16515043131056
21,0.2155458985280133,0.5536788087729951,0.0,0.6352201257861635,-282.16515043131056
22,0.47243444513677524,0.6159597948150817,0.0,0.6352201257861635,-282.16515043131056
23,-0.10570726687856771,0.47359776364325157,0.0,0.6352201257861635,-282.16515043131056
24,0.26850039276083143,0.5667247165989718,0.0,0.6352201257861635,-282.16515043131056
25,0.05614553190134475,0.5140326968721978,0.0,0.6352201257861635,-282.16515043131056
26,-0.022517868066986968,0.49437077084168596,0.0,0.6352201257861635,-282.16515043131056
27,0.7468838991259151,0.6784993376306162,0.0,0.6352201257861635,-282.16515043131056
28,-0.07522811910251487,0.4812018347125509,0.0,0.6352201257861635,-282.16515043131056
29,0.5152633964972809,0.6260395246311209,0.0,0.6352201257861635,-282.16515043131056
30,0.26907014503708343,0.5668646127017456,0.0,0.6352201257861635,-282.16515043131056
31,0.6674825420786832,0.6609392292750492,0.0,0.6352201257861635,-282.16515043131056
